Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180724171552-15484-R02-C10	26	10831	416.577	1.033	255	255	106227.115
20180724171552-15485-R02-C10	38	16654	438.263	1.588	255	255	111757.105
20180724171552-15486-R02-C10	47	24165	514.149	2.305	255	255	131107.979
20180724171552-15487-R02-C10	79	38676	489.570	3.688	255	255	124840.253
20180724171552-15488-R02-C10	36	15711	436.417	1.498	255	255	111286.250
20180725094541-5700-R02-C10	57	22604	396.561	2.156	255	255	101123.158
20180725094541-5701-R02-C10	78	33524	429.795	3.197	255	255	109597.692
20180725094541-5702-R02-C10	46	19368	421.043	1.847	255	255	107366.087
20180725094541-5703-R02-C10	116	52794	455.121	5.035	255	255	116055.776
20180725094541-5704-R02-C10	42	17688	421.143	1.687	255	255	107391.429
20180725094541-5705-R02-C10	57	21055	369.386	2.008	255	255	94193.421
20180725094541-5706-R02-C10	63	27237	432.333	2.598	255	255	110245.000
20180725094541-5707-R02-C10	110	54020	491.091	5.152	255	255	125228.182
20180725094541-5708-R02-C10	48	23702	493.792	2.260	255	255	125916.875
20180725164220-15480-R02-C10	60	26701	445.017	2.546	255	255	113479.250
20180725164220-15481-R02-C10	73	32385	443.630	3.088	255	255	113125.685
20180725164220-15482-R02-C10	45	17040	378.667	1.625	255	255	96560.000
20180725164220-15483-R02-C10	124	55570	448.145	5.300	255	255	114277.016
20180725164220-15484-R02-C10	47	19377	412.277	1.848	255	255	105130.532
20180725164220-15485-R02-C10	56	24145	431.161	2.303	255	255	109945.982
20180725164220-15486-R02-C10	73	33508	459.014	3.196	255	255	117048.493
20180725164220-15487-R02-C10	121	60614	500.942	5.781	254.998	255	127738.140
20180725164220-15488-R02-C10	38	15934	419.316	1.520	255	255	106925.526
20180726094504-5700-R02-C10	86	37522	436.302	3.578	255	255	111257.093
20180726094504-5701-R02-C10	125	52167	417.336	4.975	255	255	106420.680
20180726094504-5702-R02-C10	89	36566	410.854	3.487	255	255	104767.753
20180726094504-5703-R02-C10	176	78762	447.511	7.511	255	255	114115.398
20180726094504-5704-R02-C10	70	32500	464.286	3.099	255	255	118392.857
20180726094504-5705-R02-C10	75	31726	423.013	3.026	255	255	107868.400
20180726094504-5706-R02-C10	102	46529	456.167	4.437	255	255	116322.500
20180726094504-5707-R02-C10	185	96658	522.476	9.218	255	255	133231.297
20180726094504-5708-R02-C10	75	35633	475.107	3.398	255	255	121152.200
20180726105156-11700-R02-C10	91	38783	426.187	3.699	255	255	108677.637
20180726105156-11701-R02-C10	100	41913	419.130	3.997	255	255	106878.150
20180726105156-11702-R02-C10	82	35686	435.195	3.403	255	255	110974.756
20180726105156-11703-R02-C10	171	77496	453.193	7.391	255	255	115564.211
20180726105156-11704-R02-C10	85	38250	450.000	3.648	255	255	114750.000
20180726105156-11705-R02-C10	67	27138	405.045	2.588	255	255	103286.418
20180726105156-11706-R02-C10	101	48912	484.277	4.665	255	255	123490.693
20180726105156-11707-R02-C10	190	94751	498.689	9.036	255	255	127165.816
20180726105156-11708-R02-C10	67	30832	460.179	2.940	254.992	255	117341.866
20180726175235-8400-R02-C10	96	44679	465.406	4.261	255	255	118678.594
20180726175235-8401-R02-C10	96	42866	446.521	4.088	255	255	113862.812
20180726175235-8402-R02-C10	84	38732	461.095	3.694	255	255	117579.286
20180726175235-8403-R02-C10	182	86905	477.500	8.288	255	255	121762.500
20180726175235-8404-R02-C10	65	26349	405.369	2.513	254.991	255	103365.231
20180726175235-8405-R02-C10	69	28473	412.652	2.715	255	255	105226.304
20180726175235-8406-R02-C10	102	46696	457.804	4.453	254.988	255	116737.500
20180726175235-8407-R02-C10	206	101501	492.723	9.680	255	255	125644.442
20180726175235-8408-R02-C10	59	24316	412.136	2.319	255	255	105094.576
20180727122826-18180-R02-C10	154	68552	445.143	6.538	255	255	113511.429
20180727122826-18181-R02-C10	171	73110	427.544	6.972	255	255	109023.684
20180727122826-18182-R02-C10	153	65265	426.569	6.224	255	255	108775.000
20180727122826-18183-R02-C10	312	139517	447.170	13.305	255	255	114028.317
20180727122826-18184-R02-C10	109	44677	409.881	4.261	255	255	104519.587
20180727122826-18185-R02-C10	123	56413	458.642	5.380	255	255	116953.780
20180727122826-18186-R02-C10	176	74190	421.534	7.075	255	255	107491.193
20180727122826-18187-R02-C10	327	154600	472.783	14.744	255	255	120559.633
20180727122826-18188-R02-C10	106	47556	448.642	4.535	255	255	114403.585
20180727174754-2700-R02-C10	169	72394	428.367	6.904	255	255	109233.550
20180727174754-2701-R02-C10	176	78608	446.636	7.497	255	255	113892.273
20180727174754-2702-R02-C10	178	76008	427.011	7.249	255	255	108887.865
20180727174754-2703-R02-C10	328	146279	445.973	13.950	255	255	113723.003
20180727174754-2704-R02-C10	133	55741	419.105	5.316	255	255	106871.842
20180727174754-2705-R02-C10	149	64137	430.450	6.117	255	255	109764.664
20180727174754-2706-R02-C10	181	77024	425.547	7.346	255	255	108514.475
20180727174754-2707-R02-C10	344	162550	472.529	15.502	255	255	120494.913
20180727174754-2708-R02-C10	118	51671	437.890	4.928	255	255	111661.907
20180728170540-20040-R02-C10	276	120930	438.152	11.533	255	255	111728.804
20180728170540-20041-R02-C10	300	126877	422.923	12.100	255	255	107845.450
20180728170540-20042-R02-C10	309	137875	446.197	13.149	255	255	113780.340
20180728170540-20043-R02-C10	552	238229	431.574	22.719	255	255	110051.440
20180728170540-20044-R02-C10	260	113471	436.427	10.821	255	255	111288.865
20180728170540-20045-R02-C10	257	103519	402.798	9.872	255	255	102713.405
20180728170540-20046-R02-C10	301	128739	427.704	12.278	254.999	255	109063.754
20180728170540-20047-R02-C10	534	247413	463.320	23.595	255	255	118146.657
20180728170540-20048-R02-C10	221	95356	431.475	9.094	255	255	110026.154
20180729133105-5700-R02-C10	432	185262	428.847	17.668	255	255	109356.042
20180729133105-5701-R02-C10	434	177442	408.853	16.922	255	255	104257.396
20180729133105-5702-R02-C10	491	211171	430.084	20.139	255	255	109671.293
20180729133105-5703-R02-C10	771	320834	416.127	30.597	255	255	106112.412
20180729133105-5704-R02-C10	401	170344	424.798	16.245	255	255	108323.491
20180729133105-5705-R02-C10	385	160726	417.470	15.328	255	255	106454.883
20180729133105-5706-R02-C10	408	175887	431.096	16.774	254.999	255	109928.750
20180729133105-5707-R02-C10	654	304791	466.041	29.067	254.999	255	118840.138
20180729133105-5708-R02-C10	366	158060	431.858	15.074	255	255	110123.770
20180723113406-9755-R02-C11	36	14859	412.750	1.417	255	255	105251.250
20180723113406-9756-R02-C11	45	19779	439.533	1.886	255	255	112081.000
20180723113406-9757-R02-C11	38	20069	528.132	1.914	255	255	134673.553
20180723113406-9758-R02-C11	27	13588	503.259	1.296	255	255	128331.111
20180723113406-9759-R02-C11	40	21993	549.825	2.097	255	255	140205.375
20180723113406-9760-R02-C11	41	21538	525.317	2.054	255	255	133955.854
20180723113406-9761-R02-C11	22	14244	647.455	1.358	255	255	165100.909
20180723113406-9762-R02-C11	26	14408	554.154	1.374	255	255	141309.231
20180723113406-9763-R02-C11	41	21325	520.122	2.034	255	255	132631.098
20180723172229-4475-R02-C11	36	18504	514.000	1.765	255	255	131070.000
20180723172229-4476-R02-C11	41	23132	564.195	2.206	255	255	143869.756
20180723172229-4477-R02-C11	28	16504	589.429	1.574	255	255	150304.286
20180723172229-4478-R02-C11	24	13403	558.458	1.278	255	255	142406.875
20180723172229-4479-R02-C11	29	15506	534.690	1.479	255	255	136345.862
20180723172229-4480-R02-C11	38	23102	607.947	2.203	255	255	155026.579
20180723172229-4481-R02-C11	22	14116	641.636	1.346	255	255	163617.273
20180723172229-4482-R02-C11	28	13286	474.500	1.267	255	255	120997.500
20180723172229-4483-R02-C11	32	16802	525.062	1.602	255	255	133890.938
20180724113833-9755-R02-C11	66	28886	437.667	2.755	255	255	111605.000
20180724113833-9756-R02-C11	84	37089	441.536	3.537	255	255	112591.607
20180724113833-9757-R02-C11	59	32635	553.136	3.112	255	255	141049.576
20180724113833-9758-R02-C11	37	20389	551.054	1.944	255	255	140518.784
20180724113833-9759-R02-C11	51	23885	468.333	2.278	255	255	119425.000
20180724113833-9760-R02-C11	59	31600	535.593	3.014	255	255	136576.271
20180724113833-9761-R02-C11	34	18741	551.206	1.787	255	255	140557.500
20180724113833-9762-R02-C11	56	26716	477.071	2.548	255	255	121653.214
20180724113833-9763-R02-C11	56	27842	497.179	2.655	255	255	126780.536
20180724171552-15755-R02-C11	66	30283	458.833	2.888	255	255	117002.500
20180724171552-15756-R02-C11	93	41096	441.892	3.919	255	255	112682.581
20180724171552-15757-R02-C11	76	38756	509.947	3.696	255	255	130036.579
20180724171552-15758-R02-C11	35	18428	526.514	1.757	255	255	134261.143
20180724171552-15759-R02-C11	64	30401	475.016	2.899	255	255	121128.984
20180724171552-15760-R02-C11	73	39601	542.479	3.777	255	255	138332.260
20180724171552-15761-R02-C11	45	24357	541.267	2.323	255	255	138023.000
20180724171552-15762-R02-C11	57	27972	490.737	2.668	255	255	125137.895
20180724171552-15763-R02-C11	56	29170	520.893	2.782	255	255	132827.679
20180725094541-5975-R02-C11	109	47105	432.156	4.492	255	255	110199.771
20180725094541-5976-R02-C11	149	64079	430.060	6.111	255	255	109665.403
20180725094541-5977-R02-C11	121	60811	502.570	5.799	255	255	128155.413
20180725094541-5978-R02-C11	72	33018	458.583	3.149	255	255	116938.750
20180725094541-5979-R02-C11	106	49551	467.462	4.726	255	255	119202.877
20180725094541-5980-R02-C11	120	57533	479.442	5.487	255	255	122257.625
20180725094541-5981-R02-C11	83	42314	509.807	4.035	255	255	130000.843
20180725094541-5982-R02-C11	92	47486	516.152	4.529	255	255	131618.804
20180725094541-5983-R02-C11	105	45143	429.933	4.305	255	255	109633.000
20180725164220-15755-R02-C11	131	56039	427.779	5.344	255	255	109083.550
20180725164220-15756-R02-C11	173	72985	421.879	6.960	254.991	255	107577.572
20180725164220-15757-R02-C11	111	57840	521.081	5.516	255	255	132875.676
20180725164220-15758-R02-C11	73	33997	465.712	3.242	255	255	118756.644
20180725164220-15759-R02-C11	110	52558	477.800	5.012	255	255	121839.000
20180725164220-15760-R02-C11	139	66903	481.317	6.380	255	255	122735.719
20180725164220-15761-R02-C11	87	43202	496.575	4.120	255	255	126626.552
20180725164220-15762-R02-C11	105	50979	485.514	4.862	255	255	123806.143
20180725164220-15763-R02-C11	104	48563	466.952	4.631	255	255	119072.740
20180726094504-5975-R02-C11	180	75478	419.322	7.198	255	255	106927.167
20180726094504-5976-R02-C11	275	118964	432.596	11.345	255	255	110312.073
20180726094504-5977-R02-C11	198	97550	492.677	9.303	255	255	125632.576
20180726094504-5978-R02-C11	137	59061	431.102	5.632	255	255	109931.058
20180726094504-5979-R02-C11	155	74455	480.355	7.101	255	255	122490.484
20180726094504-5980-R02-C11	194	89112	459.340	8.498	255	255	117131.753
20180726094504-5981-R02-C11	152	73985	486.743	7.056	255	255	124119.572
20180726094504-5982-R02-C11	161	81119	503.845	7.736	255	255	128480.404
20180726094504-5983-R02-C11	162	72618	448.259	6.925	255	255	114306.111
20180726105156-11975-R02-C11	167	72885	436.437	6.951	255	255	111291.467
20180726105156-11976-R02-C11	241	109906	456.041	10.481	255	255	116290.581
20180726105156-11977-R02-C11	137	72454	528.861	6.910	255	255	134859.635
20180726105156-11978-R02-C11	99	48959	494.535	4.669	255	255	126106.515
20180726105156-11979-R02-C11	119	55603	467.252	5.303	254.996	255	119147.143
20180726105156-11980-R02-C11	162	77463	478.167	7.387	255	255	121932.500
20180726105156-11981-R02-C11	120	59655	497.125	5.689	254.994	255	126764.750
20180726105156-11982-R02-C11	139	66110	475.612	6.305	255	255	121280.935
20180726105156-11983-R02-C11	105	51574	491.181	4.918	255	255	125251.143
20180726175235-8675-R02-C11	221	104430	472.534	9.959	255	255	120496.154
20180726175235-8676-R02-C11	317	143946	454.088	13.728	255	255	115792.524
20180726175235-8677-R02-C11	217	114443	527.387	10.914	255	255	134483.710
20180726175235-8678-R02-C11	132	64774	490.712	6.177	255	255	125131.591
20180726175235-8679-R02-C11	201	103437	514.612	9.865	255	255	131226.045
20180726175235-8680-R02-C11	225	106224	472.107	10.130	255	255	120387.200
20180726175235-8681-R02-C11	179	88830	496.257	8.471	255	255	126545.531
20180726175235-8682-R02-C11	197	95200	483.249	9.079	255	255	123228.426
20180726175235-8683-R02-C11	162	72541	447.784	6.918	255	255	114184.907
20180727122826-18455-R02-C11	300	128662	428.873	12.270	255	255	109362.700
20180727122826-18456-R02-C11	464	199119	429.136	18.989	255	255	109429.623
20180727122826-18457-R02-C11	350	169809	485.169	16.194	255	255	123717.986
20180727122826-18458-R02-C11	211	91609	434.166	8.737	255	255	110712.299
20180727122826-18459-R02-C11	290	139435	480.810	13.298	254.998	255	122605.759
20180727122826-18460-R02-C11	309	145500	470.874	13.876	254.995	255	120071.165
20180727122826-18461-R02-C11	257	122489	476.611	11.681	255	255	121535.778
20180727122826-18462-R02-C11	262	118063	450.622	11.259	255	255	114908.645
20180727122826-18463-R02-C11	240	102865	428.604	9.810	255	255	109294.062
20180727174754-2975-R02-C11	384	160542	418.078	15.310	255	255	106609.922
20180727174754-2976-R02-C11	496	217328	438.161	20.726	255	255	111731.129
20180727174754-2977-R02-C11	359	177621	494.766	16.939	254.999	255	126164.624
20180727174754-2978-R02-C11	232	104422	450.095	9.958	255	255	114774.181
20180727174754-2979-R02-C11	289	136810	473.391	13.047	255	255	120714.706
20180727174754-2980-R02-C11	335	156111	466.003	14.888	255	255	118830.761
20180727174754-2981-R02-C11	283	142711	504.279	13.610	254.999	255	128590.283
20180727174754-2982-R02-C11	305	135843	445.387	12.955	255	255	113573.656
20180727174754-2983-R02-C11	262	118574	452.573	11.308	255	255	115405.992
20180728170540-20315-R02-C11	585	246067	420.627	23.467	255	255	107259.974
20180728170540-20316-R02-C11	671	293660	437.645	28.006	255	255	111599.553
20180728170540-20317-R02-C11	541	258302	477.453	24.634	255	255	121750.481
20180728170540-20318-R02-C11	479	196223	409.651	18.713	254.996	255	104460.564
20180728170540-20319-R02-C11	481	223289	464.218	21.294	255	255	118375.665
20180728170540-20320-R02-C11	535	243988	456.052	23.269	255	255	116293.346
20180728170540-20321-R02-C11	386	191592	496.352	18.272	255	255	126569.845
20180728170540-20322-R02-C11	478	213104	445.824	20.323	255	255	113685.188
20180728170540-20323-R02-C11	427	189117	442.897	18.036	255	255	112938.724
20180729133105-5975-R02-C11	724	307873	425.239	29.361	255	255	108435.932
20180729133105-5976-R02-C11	825	362826	439.789	34.602	255	255	112146.218
20180729133105-5977-R02-C11	710	340967	480.235	32.517	254.999	255	122459.620
20180729133105-5978-R02-C11	660	282952	428.715	26.984	255	255	109322.364
20180729133105-5979-R02-C11	643	290476	451.751	27.702	254.996	255	115195.754
20180729133105-5980-R02-C11	628	291097	463.530	27.761	255	255	118200.215
20180729133105-5981-R02-C11	540	260763	482.894	24.868	255	255	123138.083
20180729133105-5982-R02-C11	638	288605	452.359	27.524	255	255	115351.528
20180729133105-5983-R02-C11	612	264054	431.461	25.182	255	255	110022.500
20180723113406-8305-R03-C02	17	7827	460.412	0.746	255	255	117405.000
20180723113406-8306-R03-C02	48	22768	474.333	2.171	255	255	120955.000
20180723113406-8307-R03-C02	44	16500	375.000	1.574	255	255	95625.000
20180723113406-8308-R03-C02	28	12914	461.214	1.232	255	255	117609.643
20180723113406-8309-R03-C02	26	10542	405.462	1.005	255	255	103392.692
20180723113406-8310-R03-C02	43	20289	471.837	1.935	255	255	120318.488
20180723113406-8311-R03-C02	25	12896	515.840	1.230	255	255	131539.200
20180723113406-8312-R03-C02	27	12387	458.778	1.181	255	255	116988.333
20180723113406-8313-R03-C02	39	21999	564.077	2.098	255	255	143839.615
20180723172229-3025-R03-C02	23	6417	279.000	0.612	255	255	71145.000
20180723172229-3026-R03-C02	59	19898	337.254	1.898	255	255	85999.831
20180723172229-3027-R03-C02	57	18154	318.491	1.731	255	255	81215.263
20180723172229-3028-R03-C02	40	13700	342.500	1.307	255	255	87337.500
20180723172229-3029-R03-C02	31	9622	310.387	0.918	255	255	79148.710
20180723172229-3030-R03-C02	47	14458	307.617	1.379	255	255	78442.340
20180723172229-3031-R03-C02	30	11116	370.533	1.060	255	255	94486.000
20180723172229-3032-R03-C02	31	11439	369.000	1.091	255	255	94095.000
20180723172229-3033-R03-C02	47	19606	417.149	1.870	255	255	106372.979
20180724113833-8305-R03-C02	14	3119	222.786	0.297	255	255	56810.357
20180724113833-8306-R03-C02	35	9758	278.800	0.931	255	255	71094.000
20180724113833-8307-R03-C02	38	10774	283.526	1.027	255	255	72299.211
20180724113833-8308-R03-C02	26	7731	297.346	0.737	255	255	75823.269
20180724113833-8309-R03-C02	12	3998	333.167	0.381	255	255	84957.500
20180724113833-8310-R03-C02	42	11574	275.571	1.104	255	255	70270.714
20180724113833-8311-R03-C02	14	5848	417.714	0.558	255	255	106517.143
20180724113833-8312-R03-C02	17	5636	331.529	0.537	255	255	84540.000
20180724113833-8313-R03-C02	30	11531	384.367	1.100	255	255	98013.500
20180724171552-14305-R03-C02	11	2469	224.455	0.235	255	255	57235.909
20180724171552-14306-R03-C02	28	8492	303.286	0.810	255	255	77337.857
20180724171552-14307-R03-C02	28	8427	300.964	0.804	255	255	76745.893
20180724171552-14308-R03-C02	23	7580	329.565	0.723	255	255	84039.130
20180724171552-14309-R03-C02	13	3754	288.769	0.358	255	255	73636.154
20180724171552-14310-R03-C02	35	9789	279.686	0.934	255	255	71319.857
20180724171552-14311-R03-C02	12	4789	399.083	0.457	255	255	101766.250
20180724171552-14312-R03-C02	14	5971	426.500	0.569	255	255	108757.500
20180724171552-14313-R03-C02	28	10766	384.500	1.027	255	255	98047.500
20180725094541-4525-R03-C02	7	1696	242.286	0.162	255	255	61782.857
20180725094541-4526-R03-C02	20	6853	342.650	0.654	255	255	87375.750
20180725094541-4527-R03-C02	22	4928	224.000	0.470	255	255	57120.000
20180725094541-4528-R03-C02	19	6751	355.316	0.644	255	255	90605.526
20180725094541-4529-R03-C02	11	4195	381.364	0.400	255	255	97247.727
20180725094541-4530-R03-C02	24	8398	349.917	0.801	255	255	89228.750
20180725094541-4531-R03-C02	11	6317	574.273	0.602	255	255	146439.545
20180725094541-4532-R03-C02	10	3840	384.000	0.366	255	255	97920.000
20180725094541-4533-R03-C02	15	6557	437.133	0.625	255	255	111469.000
20180725164220-14305-R03-C02	6	2054	342.333	0.196	255	255	87295.000
20180725164220-14306-R03-C02	19	6622	348.526	0.632	255	255	88874.211
20180725164220-14307-R03-C02	17	3951	232.412	0.377	255	255	59265.000
20180725164220-14308-R03-C02	19	6738	354.632	0.643	255	255	90431.053
20180725164220-14309-R03-C02	10	3872	387.200	0.369	255	255	98736.000
20180725164220-14310-R03-C02	25	8858	354.320	0.845	255	255	90351.600
20180725164220-14311-R03-C02	11	6009	546.273	0.573	255	255	139299.545
20180725164220-14312-R03-C02	8	2570	321.250	0.245	255	255	81918.750
20180725164220-14313-R03-C02	14	6056	432.571	0.578	255	255	110305.714
20180726094504-4525-R03-C02	6	2159	359.833	0.206	255	255	91757.500
20180726094504-4526-R03-C02	13	5864	451.077	0.559	255	255	115024.615
20180726094504-4527-R03-C02	17	5754	338.471	0.549	255	255	86310.000
20180726094504-4528-R03-C02	16	5844	365.250	0.557	255	255	93138.750
20180726094504-4529-R03-C02	8	3789	473.625	0.361	255	255	120774.375
20180726094504-4530-R03-C02	17	5886	346.235	0.561	255	255	88290.000
20180726094504-4531-R03-C02	8	5744	718.000	0.548	255	255	183090.000
20180726094504-4532-R03-C02	4	2111	527.750	0.201	255	255	134576.250
20180726094504-4533-R03-C02	11	5628	511.636	0.537	255	255	130467.273
20180726105156-10525-R03-C02	3	944	314.667	0.090	255	255	80240.000
20180726105156-10526-R03-C02	6	1518	253.000	0.145	255	255	64515.000
20180726105156-10527-R03-C02	3	1594	531.333	0.152	255	255	135490.000
20180726105156-10528-R03-C02	2	792	396.000	0.076	255	255	100980.000
20180726105156-10529-R03-C02	3	514	171.333	0.049	255	255	43690.000
20180726105156-10530-R03-C02	2	449	224.500	0.043	255	255	57247.500
20180726105156-10531-R03-C02	1	196	196.000	0.019	255	255	49980.000
20180726105156-10532-R03-C02	2	394	197.000	0.038	255	255	50235.000
20180726105156-10533-R03-C02	3	1320	440.000	0.126	255	255	112200.000
20180726175235-7225-R03-C02	6	1490	248.333	0.142	255	255	63325.000
20180726175235-7226-R03-C02	6	1890	315.000	0.180	255	255	80325.000
20180726175235-7227-R03-C02	6	1694	282.333	0.162	255	255	71995.000
20180726175235-7228-R03-C02	8	2489	311.125	0.237	255	255	79336.875
20180726175235-7229-R03-C02	1	176	176.000	0.017	255	255	44880.000
20180726175235-7230-R03-C02	6	1396	232.667	0.133	255	255	59330.000
20180726175235-7231-R03-C02	10	3335	333.500	0.318	255	255	85042.500
20180726175235-7232-R03-C02	6	1935	322.500	0.185	255	255	82237.500
20180726175235-7233-R03-C02	5	2164	432.800	0.206	255	255	110364.000
20180727122826-17005-R03-C02	4	989	247.250	0.094	255	255	63048.750
20180727122826-17006-R03-C02	2	254	127.000	0.024	255	255	32385.000
20180727122826-17007-R03-C02	7	1789	255.571	0.171	255	255	65170.714
20180727122826-17008-R03-C02	4	2147	536.750	0.205	255	255	136871.250
20180727122826-17009-R03-C02	4	599	149.750	0.057	255	255	38186.250
20180727122826-17010-R03-C02	1	437	437.000	0.042	255	255	111435.000
20180727122826-17011-R03-C02	8	2362	295.250	0.225	255	255	75288.750
20180727122826-17012-R03-C02	4	572	143.000	0.055	255	255	36465.000
20180727122826-17013-R03-C02	5	1610	322.000	0.154	255	255	82110.000
20180727174754-1525-R03-C02	2	376	188.000	0.036	255	255	47940.000
20180727174754-1526-R03-C02	0	0	NaN	0.000	NaN	NaN	NaN
20180727174754-1527-R03-C02	7	1697	242.429	0.162	255	255	61819.286
20180727174754-1528-R03-C02	3	1604	534.667	0.153	255	255	136340.000
20180727174754-1529-R03-C02	4	1398	349.500	0.133	255	255	89122.500
20180727174754-1530-R03-C02	2	642	321.000	0.061	255	255	81855.000
20180727174754-1531-R03-C02	6	2232	372.000	0.213	255	255	94860.000
20180727174754-1532-R03-C02	3	611	203.667	0.058	255	255	51935.000
20180727174754-1533-R03-C02	5	1287	257.400	0.123	255	255	65637.000
20180728170540-18865-R03-C02	1	130	130.000	0.012	255	255	33150.000
20180728170540-18866-R03-C02	1	260	260.000	0.025	255	255	66300.000
20180728170540-18867-R03-C02	8	1834	229.250	0.175	255	255	58458.750
20180728170540-18868-R03-C02	4	2220	555.000	0.212	255	255	141525.000
20180728170540-18869-R03-C02	4	522	130.500	0.050	255	255	33277.500
20180728170540-18870-R03-C02	2	545	272.500	0.052	255	255	69487.500
20180728170540-18871-R03-C02	5	1803	360.600	0.172	255	255	91953.000
20180728170540-18872-R03-C02	1	240	240.000	0.023	255	255	61200.000
20180728170540-18873-R03-C02	2	276	138.000	0.026	255	255	35190.000
20180729133105-4525-R03-C02	1	115	115.000	0.011	255	255	29325.000
20180729133105-4526-R03-C02	3	524	174.667	0.050	255	255	44540.000
20180729133105-4527-R03-C02	10	2853	285.300	0.272	255	255	72751.500
20180729133105-4528-R03-C02	5	2490	498.000	0.237	255	255	126990.000
20180729133105-4529-R03-C02	5	659	131.800	0.063	255	255	33609.000
20180729133105-4530-R03-C02	2	708	354.000	0.068	255	255	90270.000
20180729133105-4531-R03-C02	8	2453	306.625	0.234	255	255	78189.375
20180729133105-4532-R03-C02	2	372	186.000	0.035	255	255	47430.000
20180729133105-4533-R03-C02	2	312	156.000	0.030	255	255	39780.000
20180723113406-8530-R03-C03	67	29175	435.448	2.782	255	255	111039.179
20180723113406-8531-R03-C03	45	20588	457.511	1.963	255	255	116665.333
20180723113406-8532-R03-C03	45	18390	408.667	1.754	255	255	104210.000
20180723113406-8533-R03-C03	57	26445	463.947	2.522	255	255	118306.579
20180723113406-8534-R03-C03	47	22023	468.574	2.100	255	255	119486.489
20180723113406-8535-R03-C03	48	21258	442.875	2.027	255	255	112933.125
20180723113406-8536-R03-C03	62	25698	414.484	2.451	255	255	105693.387
20180723113406-8537-R03-C03	45	18271	406.022	1.742	255	255	103535.667
20180723113406-8538-R03-C03	61	23951	392.639	2.284	255	255	100123.033
20180723172229-3250-R03-C03	92	27839	302.598	2.655	255	255	77162.446
20180723172229-3251-R03-C03	62	20853	336.339	1.989	255	255	85766.371
20180723172229-3252-R03-C03	60	19986	333.100	1.906	255	255	84940.500
20180723172229-3253-R03-C03	66	20743	314.288	1.978	255	255	80143.409
20180723172229-3254-R03-C03	65	20983	322.815	2.001	255	255	82317.923
20180723172229-3255-R03-C03	52	16125	310.096	1.538	255	255	79074.519
20180723172229-3256-R03-C03	65	21252	326.954	2.027	255	255	83373.231
20180723172229-3257-R03-C03	49	14983	305.776	1.429	255	255	77972.755
20180723172229-3258-R03-C03	62	21973	354.403	2.096	255	255	90372.823
20180724113833-8530-R03-C03	65	18053	277.738	1.722	255	255	70823.308
20180724113833-8531-R03-C03	46	12757	277.326	1.217	255	255	70718.152
20180724113833-8532-R03-C03	43	11190	260.233	1.067	255	255	66359.302
20180724113833-8533-R03-C03	47	13549	288.277	1.292	255	255	73510.532
20180724113833-8534-R03-C03	49	14304	291.918	1.364	255	255	74439.184
20180724113833-8535-R03-C03	37	10329	279.162	0.985	255	255	71186.351
20180724113833-8536-R03-C03	47	10959	233.170	1.045	255	255	59458.404
20180724113833-8537-R03-C03	38	9472	249.263	0.903	255	255	63562.105
20180724113833-8538-R03-C03	41	13073	318.854	1.247	255	255	81307.683
20180724171552-14530-R03-C03	56	16485	294.375	1.572	255	255	75065.625
20180724171552-14531-R03-C03	40	12426	310.650	1.185	255	255	79215.750
20180724171552-14532-R03-C03	36	10603	294.528	1.011	255	255	75104.583
20180724171552-14533-R03-C03	37	11695	316.081	1.115	255	255	80600.676
20180724171552-14534-R03-C03	40	11745	293.625	1.120	255	255	74874.375
20180724171552-14535-R03-C03	30	8940	298.000	0.853	255	255	75990.000
20180724171552-14536-R03-C03	37	9604	259.568	0.916	255	255	66189.730
20180724171552-14537-R03-C03	33	6479	196.333	0.618	255	255	50065.000
20180724171552-14538-R03-C03	39	13775	353.205	1.314	255	255	90067.308
20180725094541-4750-R03-C03	37	12614	340.919	1.203	255	255	86934.324
20180725094541-4751-R03-C03	22	8499	386.318	0.811	255	255	98511.136
20180725094541-4752-R03-C03	26	9167	352.577	0.874	255	255	89907.115
20180725094541-4753-R03-C03	25	11003	440.120	1.049	255	255	112230.600
20180725094541-4754-R03-C03	26	8854	340.538	0.844	255	255	86837.308
20180725094541-4755-R03-C03	21	8286	394.571	0.790	255	255	100615.714
20180725094541-4756-R03-C03	27	7637	282.852	0.728	255	255	72127.222
20180725094541-4757-R03-C03	18	4750	263.889	0.453	255	255	67291.667
20180725094541-4758-R03-C03	27	10256	379.852	0.978	255	255	96862.222
20180725164220-14530-R03-C03	28	11561	412.893	1.103	255	255	105287.679
20180725164220-14531-R03-C03	20	6903	345.150	0.658	255	255	88013.250
20180725164220-14532-R03-C03	21	9834	468.286	0.938	255	255	119412.857
20180725164220-14533-R03-C03	23	10649	463.000	1.016	255	255	118065.000
20180725164220-14534-R03-C03	23	7687	334.217	0.733	255	255	85225.435
20180725164220-14535-R03-C03	19	7382	388.526	0.704	255	255	99074.211
20180725164220-14536-R03-C03	22	6713	305.136	0.640	255	255	77809.773
20180725164220-14537-R03-C03	19	5697	299.842	0.543	255	255	76459.737
20180725164220-14538-R03-C03	31	12511	403.581	1.193	255	255	102913.065
20180726094504-4750-R03-C03	23	9029	392.565	0.861	255	255	100104.130
20180726094504-4751-R03-C03	18	8009	444.944	0.764	255	255	113460.833
20180726094504-4752-R03-C03	21	7184	342.095	0.685	255	255	87234.286
